(0.2499999999999999,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(-0.0721687836500000,0.0000000000000000) (0.2499999999999999,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.2499999999999999,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.2499999999999999,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.2499999999999999,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.2499999999999999,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.2499999999999999,0.0000000000000000) (-0.0721687836500000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0721687836500000,0.0000000000000000) (0.2499999999999999,0.0000000000000000)
