(0.2500000000000001,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333334,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(-0.0481125224333333,0.0000000000000000) (0.2500000000000001,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333334,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.2500000000000001,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333334,0.0000000000000000)
(-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.2500000000000001,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333334,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (-0.0481125224333334,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.2500000000000001,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000)
(-0.0481125224333334,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.2500000000000001,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333334,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.2500000000000001,0.0000000000000000) (-0.0481125224333333,0.0000000000000000)
(0.0000000000000000,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333334,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.0000000000000000,0.0000000000000000) (-0.0481125224333333,0.0000000000000000) (0.2500000000000001,0.0000000000000000)
