    0    0    0    0    1    0    1    0    0    0    0    0     1    0    1    0 0.2539044402 0.0000000000 
    0    0    0    0    1    0    1    0    0    0    0    0     1    0    1    1 -0.0054509169 0.0128413454 
    0    0    0    0    1    0    1    0    0    0    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    0    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    0    0    1     1    0    1    0 0.0054037399 0.0221871388 
    0    0    0    0    1    0    1    0    0    0    0    1     1    0    1    1 -0.0371458208 0.0058330688 
    0    0    0    0    1    0    1    0    0    0    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    0    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0    0    1    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    0    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    0    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    0    0    0     1    1    1    0 0.2539044402 0.0000000000 
    0    0    0    0    1    0    1    1    0    0    0    0     1    1    1    1 -0.0054509169 0.0128413454 
    0    0    0    0    1    0    1    1    0    0    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    0    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    0    0    1     1    1    1    0 0.0054037399 0.0221871388 
    0    0    0    0    1    0    1    1    0    0    0    1     1    1    1    1 -0.0371458208 0.0058330688 
    0    0    0    0    1    0    1    1    0    1    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    1    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    1    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    1    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    1    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    1    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    1    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    1    0    1    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    0    0    0     1    0    1    0 -0.0054509169 -0.0128413454 
    0    0    0    0    1    1    1    0    0    0    0    0     1    0    1    1 0.2328952726 0.0000000000 
    0    0    0    0    1    1    1    0    0    0    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    0    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    0    0    1     1    0    1    0 -0.1579152122 0.0186021434 
    0    0    0    0    1    1    1    0    0    0    0    1     1    0    1    1 -0.0028184238 0.0668141310 
    0    0    0    0    1    1    1    0    0    0    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    0    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    0    0    1    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    0    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    0    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    0    0    0     1    1    1    0 -0.0054509169 -0.0128413454 
    0    0    0    0    1    1    1    1    0    0    0    0     1    1    1    1 0.2328952726 0.0000000000 
    0    0    0    0    1    1    1    1    0    0    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    0    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    0    0    1     1    1    1    0 -0.1579152122 0.0186021434 
    0    0    0    0    1    1    1    1    0    0    0    1     1    1    1    1 -0.0028184238 0.0668141310 
    0    0    0    0    1    1    1    1    0    1    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    1    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    1    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    1    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    1    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    1    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    1    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    0    1    1    1    1    0    1    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    0    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    1    0    0     1    0    1    0 0.2539044402 0.0000000000 
    0    0    0    1    1    0    1    0    0    1    0    0     1    0    1    1 -0.0054509169 0.0128413454 
    0    0    0    1    1    0    1    0    0    1    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    1    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    1    0    1     1    0    1    0 0.0054037399 0.0221871388 
    0    0    0    1    1    0    1    0    0    1    0    1     1    0    1    1 -0.0371458208 0.0058330688 
    0    0    0    1    1    0    1    0    0    1    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    0    0    1    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    0    0    1     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    1    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    1    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    1    0    0     1    1    1    0 0.2539044402 0.0000000000 
    0    0    0    1    1    0    1    1    0    1    0    0     1    1    1    1 -0.0054509169 0.0128413454 
    0    0    0    1    1    0    1    1    0    1    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    1    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    0    1    1    0    1    0    1     1    1    1    0 0.0054037399 0.0221871388 
    0    0    0    1    1    0    1    1    0    1    0    1     1    1    1    1 -0.0371458208 0.0058330688 
    0    0    0    1    1    1    1    0    0    0    0    0     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    1    1    0    0    0    0    0     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    1    1    0    0    0    0    0     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    1    1    0    0    0    0    0     1    1    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    1    1    0    0    0    0    1     1    0    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    1    1    0    0    0    0    1     1    0    1    1 0.0000000000 0.0000000000 
    0    0    0    1    1    1    1    0    0    0    0    1     1    1    1    0 0.0000000000 0.0000000000 
    0    0    0    1    1    1    1    0    0    0    0    1     1    1    1    1 0.0000000000 0.0000000000 
