    0    0    0    0    0    0    0    0 0.4867997127 0.0000000000 
    0    0    0    0    0    0    0    1 0.0025853162 0.0890012698 
    0    0    0    0    0    1    0    0 0.0000000000 0.0000000000 
    0    0    0    0    0    1    0    1 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0 0.2539044402 0.0000000000 
    0    0    0    0    1    0    1    1 -0.0054509169 0.0128413454 
    0    0    0    0    1    1    1    0 -0.0054509169 -0.0128413454 
    0    0    0    0    1    1    1    1 0.2328952726 0.0000000000 
    0    0    0    0    2    0    2    0 0.1834209509 0.0000000000 
    0    0    0    0    2    0    2    1 -0.0053431707 0.0012443714 
    0    0    0    0    2    1    2    0 -0.0053431707 -0.0012443714 
    0    0    0    0    2    1    2    1 0.3033787619 0.0000000000 
    0    0    0    0    3    0    3    0 0.1923123053 0.0000000000 
    0    0    0    0    3    0    3    1 -0.0078467690 -0.0535025140 
    0    0    0    0    3    1    3    0 -0.0078467690 0.0535025140 
    0    0    0    0    3    1    3    1 0.2944874074 0.0000000000 
    0    0    0    0    4    0    4    0 0.2044612846 0.0000000000 
    0    0    0    0    4    0    4    1 0.0210890733 -0.0122263235 
    0    0    0    0    4    1    4    0 0.0210890733 0.0122263235 
    0    0    0    0    4    1    4    1 0.2823384281 0.0000000000 
    0    0    0    0    5    0    5    0 0.1233191478 0.0000000000 
    0    0    0    0    5    0    5    1 -0.0211475104 -0.0183408826 
    0    0    0    0    5    1    5    0 -0.0211475104 0.0183408826 
    0    0    0    0    5    1    5    1 0.3634805649 0.0000000000 
    0    0    0    0    6    0    6    0 0.2865193808 0.0000000000 
    0    0    0    0    6    0    6    1 0.0276496169 0.0196824676 
    0    0    0    0    6    1    6    0 0.0276496169 -0.0196824676 
    0    0    0    0    6    1    6    1 0.2002803319 0.0000000000 
    0    0    0    0    7    0    7    0 0.3014888014 0.0000000000 
    0    0    0    0    7    0    7    1 -0.0277980787 0.0088657763 
    0    0    0    0    7    1    7    0 -0.0277980787 -0.0088657763 
    0    0    0    0    7    1    7    1 0.1853109113 0.0000000000 
    0    0    0    1    0    0    0    0 0.0000000000 0.0000000000 
    0    0    0    1    0    0    0    1 0.0000000000 0.0000000000 
    0    0    0    1    0    1    0    0 0.4867997127 0.0000000000 
    0    0    0    1    0    1    0    1 0.0025853162 0.0890012698 
    0    0    0    1    1    0    1    0 0.0054037399 0.0221871388 
    0    0    0    1    1    0    1    1 -0.0371458208 0.0058330688 
    0    0    0    1    1    1    1    0 -0.1579152122 0.0186021434 
    0    0    0    1    1    1    1    1 -0.0028184238 0.0668141310 
    0    0    0    1    2    0    2    0 -0.0038743661 -0.0200232091 
    0    0    0    1    2    0    2    1 -0.0415942411 -0.0050454608 
    0    0    0    1    2    1    2    0 0.0607992694 -0.0210083597 
    0    0    0    1    2    1    2    1 0.0064596823 0.1090244789 
    0    0    0    1    3    0    3    0 0.0376769422 0.0487478991 
    0    0    0    1    3    0    3    1 0.1293929502 0.0231217232 
    0    0    0    1    3    1    3    0 -0.1775244890 -0.0013134884 
    0    0    0    1    3    1    3    1 -0.0350916260 0.0402533707 
    0    0    0    1    4    0    4    0 -0.0034479633 0.0589263312 
    0    0    0    1    4    0    4    1 0.0182361655 -0.0401610714 
    0    0    0    1    4    1    4    0 -0.0727992534 -0.0371035162 
    0    0    0    1    4    1    4    1 0.0060332795 0.0300749386 
    0    0    0    1    5    0    5    0 -0.0017560678 0.0390087177 
    0    0    0    1    5    0    5    1 0.0463259787 0.0139235965 
    0    0    0    1    5    1    5    0 -0.0120809267 0.1128590178 
    0    0    0    1    5    1    5    1 0.0043413839 0.0499925521 
    0    0    0    1    6    0    6    0 -0.0000592482 0.0393738816 
    0    0    0    1    6    0    6    1 -0.0495739849 0.0308587032 
    0    0    0    1    6    1    6    0 0.0188186720 0.0107330181 
    0    0    0    1    6    1    6    1 0.0026445644 0.0496273883 
    0    0    0    1    7    0    7    0 0.0080935452 0.1116400306 
    0    0    0    1    7    0    7    1 -0.0308874260 -0.0022184345 
    0    0    0    1    7    1    7    0 0.0624241635 -0.0221269693 
    0    0    0    1    7    1    7    1 -0.0055082290 -0.0226387608 
    0    1    0    0    0    0    0    0 0.0025853162 -0.0890012698 
    0    1    0    0    0    0    0    1 0.5132002873 0.0000000000 
    0    1    0    0    0    1    0    0 0.0000000000 0.0000000000 
    0    1    0    0    0    1    0    1 0.0000000000 0.0000000000 
    0    1    0    0    1    0    1    0 0.0054037399 -0.0221871388 
    0    1    0    0    1    0    1    1 -0.1579152122 -0.0186021434 
    0    1    0    0    1    1    1    0 -0.0371458208 -0.0058330688 
    0    1    0    0    1    1    1    1 -0.0028184238 -0.0668141310 
    0    1    0    0    2    0    2    0 -0.0038743661 0.0200232091 
    0    1    0    0    2    0    2    1 0.0607992694 0.0210083597 
    0    1    0    0    2    1    2    0 -0.0415942411 0.0050454608 
    0    1    0    0    2    1    2    1 0.0064596823 -0.1090244789 
    0    1    0    0    3    0    3    0 0.0376769422 -0.0487478991 
    0    1    0    0    3    0    3    1 -0.1775244890 0.0013134884 
    0    1    0    0    3    1    3    0 0.1293929502 -0.0231217232 
    0    1    0    0    3    1    3    1 -0.0350916260 -0.0402533707 
    0    1    0    0    4    0    4    0 -0.0034479633 -0.0589263312 
    0    1    0    0    4    0    4    1 -0.0727992534 0.0371035162 
    0    1    0    0    4    1    4    0 0.0182361655 0.0401610714 
    0    1    0    0    4    1    4    1 0.0060332795 -0.0300749386 
    0    1    0    0    5    0    5    0 -0.0017560678 -0.0390087177 
    0    1    0    0    5    0    5    1 -0.0120809267 -0.1128590178 
    0    1    0    0    5    1    5    0 0.0463259787 -0.0139235965 
    0    1    0    0    5    1    5    1 0.0043413839 -0.0499925521 
    0    1    0    0    6    0    6    0 -0.0000592482 -0.0393738816 
    0    1    0    0    6    0    6    1 0.0188186720 -0.0107330181 
    0    1    0    0    6    1    6    0 -0.0495739849 -0.0308587032 
    0    1    0    0    6    1    6    1 0.0026445644 -0.0496273883 
    0    1    0    0    7    0    7    0 0.0080935452 -0.1116400306 
    0    1    0    0    7    0    7    1 0.0624241635 0.0221269693 
    0    1    0    0    7    1    7    0 -0.0308874260 0.0022184345 
    0    1    0    0    7    1    7    1 -0.0055082290 0.0226387608 
    0    1    0    1    0    0    0    0 0.0000000000 0.0000000000 
    0    1    0    1    0    0    0    1 0.0000000000 0.0000000000 
    0    1    0    1    0    1    0    0 0.0025853162 -0.0890012698 
    0    1    0    1    0    1    0    1 0.5132002873 0.0000000000 
    0    1    0    1    1    0    1    0 0.3201384602 0.0000000000 
    0    1    0    1    1    0    1    1 0.0006465367 -0.0199413900 
